datetime,location,lat,lon,pm1,pm10,pm25,relativehumidity,temperature,um003,pm25_zscore,temperature_zscore,relativehumidity_zscore,date,hour,pm25_rolling_avg_3,pm25_lag_1,pm25_rate_of_change
2025-01-01 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.88,3.12,46.21,11.63,537.5,-0.19,0.14,0.11,2025-01-01,1,3.12,,
2025-01-01 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.71,3.12,45.15,11.14,278.88,-0.19,0.04,0.02,2025-01-01,2,3.12,3.12,0.0
2025-01-01 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.62,3.12,45.98,10.35,121.38,-0.19,-0.12,0.09,2025-01-01,3,3.12,3.12,0.0
2025-01-01 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.08,3.12,45.87,9.68,76.5,-0.19,-0.25,0.08,2025-01-01,4,3.12,3.12,0.0
2025-01-01 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.08,3.12,46.01,9.23,85.0,-0.19,-0.34,0.09,2025-01-01,5,3.12,3.12,0.0
2025-01-01 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.38,3.12,46.45,8.92,93.38,-0.19,-0.41,0.12,2025-01-01,6,3.12,3.12,0.0
2025-01-01 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.38,3.12,49.64,8.1,106.12,-0.19,-0.57,0.38,2025-01-01,7,3.12,3.12,0.0
2025-01-01 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.83,3.12,53.79,7.24,147.0,-0.19,-0.75,0.72,2025-01-01,8,3.12,3.12,0.0
2025-01-01 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.62,3.12,56.83,6.92,127.12,-0.19,-0.81,0.97,2025-01-01,9,3.12,3.12,0.0
2025-01-01 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.17,3.12,50.03,9.37,83.62,-0.19,-0.32,0.42,2025-01-01,10,3.12,3.12,0.0
2025-01-01 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.17,3.12,30.08,19.18,94.88,-0.19,1.68,-1.21,2025-01-01,11,3.12,3.12,0.0
2025-01-01 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.46,3.12,21.53,22.76,146.25,-0.19,2.41,-1.91,2025-01-01,12,3.12,3.12,0.0
2025-01-01 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.29,3.12,20.63,22.43,121.88,-0.19,2.34,-1.98,2025-01-01,13,3.12,3.12,0.0
2025-01-01 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.71,3.12,24.56,17.98,132.0,-0.19,1.44,-1.66,2025-01-01,14,3.12,3.12,0.0
2025-01-01 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.79,3.12,27.68,15.95,144.38,-0.19,1.02,-1.4,2025-01-01,15,3.12,3.12,0.0
2025-01-01 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.25,3.12,29.5,13.92,186.0,-0.19,0.61,-1.26,2025-01-01,16,3.12,3.12,0.0
2025-01-01 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.67,3.12,30.15,13.0,351.12,-0.19,0.42,-1.2,2025-01-01,17,3.12,3.12,0.0
2025-01-01 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.71,3.12,33.72,11.79,566.0,-0.19,0.18,-0.91,2025-01-01,18,3.12,3.12,0.0
2025-01-01 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,13.38,3.12,34.72,10.55,1281.25,-0.19,-0.08,-0.83,2025-01-01,19,3.12,3.12,0.0
2025-01-01 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.5,3.12,35.78,9.63,357.0,-0.19,-0.26,-0.74,2025-01-01,20,3.12,3.12,0.0
2025-01-01 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.54,3.12,37.73,8.71,317.38,-0.19,-0.45,-0.59,2025-01-01,21,3.12,3.12,0.0
2025-01-01 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.25,3.12,43.14,7.34,394.0,-0.19,-0.73,-0.14,2025-01-01,22,3.12,3.12,0.0
2025-01-01 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.58,3.12,48.13,6.09,367.12,-0.19,-0.98,0.26,2025-01-01,23,3.12,3.12,0.0
2025-01-02 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.04,3.12,47.76,6.16,285.75,-0.19,-0.97,0.23,2025-01-02,0,3.12,3.12,0.0
2025-01-02 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.08,3.12,46.32,5.92,238.88,-0.19,-1.02,0.11,2025-01-02,1,3.12,3.12,0.0
2025-01-02 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.79,3.12,46.78,5.14,200.25,-0.19,-1.18,0.15,2025-01-02,2,3.12,3.12,0.0
2025-01-02 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.08,3.12,46.97,4.7,146.25,-0.19,-1.27,0.17,2025-01-02,3,3.12,3.12,0.0
2025-01-02 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.42,3.12,47.15,4.45,170.0,-0.19,-1.32,0.18,2025-01-02,4,3.12,3.12,0.0
2025-01-02 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.83,3.12,50.23,3.64,158.5,-0.19,-1.48,0.43,2025-01-02,5,3.12,3.12,0.0
2025-01-02 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.25,3.12,52.8,2.99,174.88,-0.19,-1.61,0.64,2025-01-02,6,3.12,3.12,0.0
2025-01-02 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.08,3.12,55.2,2.36,317.62,-0.19,-1.74,0.84,2025-01-02,7,3.12,3.12,0.0
2025-01-02 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.92,3.12,57.18,1.92,307.38,-0.19,-1.83,1.0,2025-01-02,8,3.12,3.12,0.0
2025-01-02 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.5,3.12,57.65,2.61,344.12,-0.19,-1.69,1.04,2025-01-02,9,3.12,3.12,0.0
2025-01-02 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.04,3.12,49.12,5.17,291.62,-0.19,-1.17,0.34,2025-01-02,10,3.12,3.12,0.0
2025-01-02 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.25,3.12,29.2,14.75,381.12,-0.19,0.78,-1.28,2025-01-02,11,3.12,3.12,0.0
2025-01-02 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.46,3.12,19.41,19.42,440.75,-0.19,1.73,-2.08,2025-01-02,12,3.12,3.12,0.0
2025-01-02 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.29,3.12,16.85,19.86,449.5,-0.19,1.82,-2.29,2025-01-02,13,3.12,3.12,0.0
2025-01-02 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.29,3.12,19.04,15.42,523.62,-0.19,0.91,-2.11,2025-01-02,14,3.12,3.12,0.0
2025-01-02 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.71,3.12,21.66,13.21,515.5,-0.19,0.47,-1.9,2025-01-02,15,3.12,3.12,0.0
2025-01-02 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.42,3.12,23.78,11.27,455.12,-0.19,0.07,-1.72,2025-01-02,16,3.12,3.12,0.0
2025-01-02 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.12,3.12,24.06,10.87,383.88,-0.19,-0.01,-1.7,2025-01-02,17,3.12,3.12,0.0
2025-01-02 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.83,3.12,28.31,9.37,339.75,-0.19,-0.32,-1.35,2025-01-02,18,3.12,3.12,0.0
2025-01-02 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,14.0,3.12,34.26,7.4,1069.23,-0.19,-0.72,-0.87,2025-01-02,19,3.12,3.12,0.0
2025-01-02 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,15.06,3.12,40.06,5.63,1297.67,-0.19,-1.08,-0.4,2025-01-02,20,3.12,3.12,0.0
2025-01-02 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,19.79,3.12,43.97,4.62,1641.62,-0.19,-1.28,-0.08,2025-01-02,21,3.12,3.12,0.0
2025-01-02 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.38,3.12,47.4,3.95,1397.75,-0.19,-1.42,0.2,2025-01-02,22,3.12,3.12,0.0
2025-01-02 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,24.33,3.12,50.32,3.85,1954.0,-0.19,-1.44,0.44,2025-01-02,23,3.12,3.12,0.0
2025-01-03 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,18.04,3.12,52.75,3.64,1494.25,-0.19,-1.48,0.64,2025-01-03,0,3.12,3.12,0.0
2025-01-03 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,15.25,3.12,54.67,3.29,1263.38,-0.19,-1.55,0.79,2025-01-03,1,3.12,3.12,0.0
2025-01-03 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.83,3.12,56.3,2.76,1382.88,-0.19,-1.66,0.93,2025-01-03,2,3.12,3.12,0.0
2025-01-03 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,17.21,3.12,57.95,2.54,1419.38,-0.19,-1.71,1.06,2025-01-03,3,3.12,3.12,0.0
2025-01-03 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,17.17,3.12,58.42,2.68,1499.75,-0.19,-1.68,1.1,2025-01-03,4,3.12,3.12,0.0
2025-01-03 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,17.38,3.12,58.5,3.04,1495.88,-0.19,-1.6,1.11,2025-01-03,5,3.12,3.12,0.0
2025-01-03 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,15.75,3.12,57.95,3.58,1342.38,-0.19,-1.49,1.06,2025-01-03,6,3.12,3.12,0.0
2025-01-03 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,12.42,3.12,58.38,3.44,1091.38,-0.19,-1.52,1.1,2025-01-03,7,3.12,3.12,0.0
2025-01-03 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.83,3.12,59.46,3.3,791.0,-0.19,-1.55,1.19,2025-01-03,8,3.12,3.12,0.0
2025-01-03 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.38,3.12,58.77,4.0,842.75,-0.19,-1.41,1.13,2025-01-03,9,3.12,3.12,0.0
2025-01-03 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.92,3.12,52.95,6.03,762.0,-0.19,-1.0,0.65,2025-01-03,10,3.12,3.12,0.0
2025-01-03 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.75,3.12,34.05,14.22,771.38,-0.19,0.67,-0.89,2025-01-03,11,3.12,3.12,0.0
2025-01-03 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.62,3.12,20.7,20.4,948.75,-0.19,1.93,-1.97,2025-01-03,12,3.12,3.12,0.0
2025-01-03 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.29,3.12,16.98,20.91,571.0,-0.19,2.03,-2.28,2025-01-03,13,3.12,3.12,0.0
2025-01-03 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.88,3.12,19.44,16.29,364.75,-0.19,1.09,-2.08,2025-01-03,14,3.12,3.12,0.0
2025-01-03 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.75,3.12,23.79,13.15,282.0,-0.19,0.45,-1.72,2025-01-03,15,3.12,3.12,0.0
2025-01-03 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.96,3.12,26.98,11.95,278.62,-0.19,0.21,-1.46,2025-01-03,16,3.12,3.12,0.0
2025-01-03 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.08,3.12,28.65,10.79,284.75,-0.19,-0.03,-1.33,2025-01-03,17,3.12,3.12,0.0
2025-01-03 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.29,3.12,28.64,9.53,299.38,-0.19,-0.28,-1.33,2025-01-03,18,3.12,3.12,0.0
2025-01-03 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.25,3.12,31.45,8.31,361.0,-0.19,-0.53,-1.1,2025-01-03,19,3.12,3.12,0.0
2025-01-03 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.12,3.12,35.73,7.25,426.0,-0.19,-0.75,-0.75,2025-01-03,20,3.12,3.12,0.0
2025-01-03 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.5,3.12,34.79,6.47,392.0,-0.19,-0.91,-0.83,2025-01-03,21,3.12,3.12,0.0
2025-01-03 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.92,3.12,32.07,5.73,143.25,-0.19,-1.06,-1.05,2025-01-03,22,3.12,3.12,0.0
2025-01-03 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.75,3.12,29.24,5.19,130.62,-0.19,-1.17,-1.28,2025-01-03,23,3.12,3.12,0.0
2025-01-04 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.88,3.12,29.74,4.53,157.0,-0.19,-1.3,-1.24,2025-01-04,0,3.12,3.12,0.0
2025-01-04 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.25,3.12,30.53,3.94,167.88,-0.19,-1.42,-1.17,2025-01-04,1,3.12,3.12,0.0
2025-01-04 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.12,3.12,31.58,3.39,165.5,-0.19,-1.53,-1.09,2025-01-04,2,3.12,3.12,0.0
2025-01-04 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.92,3.12,33.06,2.83,158.88,-0.19,-1.65,-0.97,2025-01-04,3,3.12,3.12,0.0
2025-01-04 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.21,3.12,33.89,2.46,178.62,-0.19,-1.72,-0.9,2025-01-04,4,3.12,3.12,0.0
2025-01-04 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.17,3.12,34.89,2.23,400.0,-0.19,-1.77,-0.82,2025-01-04,5,3.12,3.12,0.0
2025-01-04 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.0,3.12,36.9,1.65,168.5,-0.19,-1.89,-0.65,2025-01-04,6,3.12,3.12,0.0
2025-01-04 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.21,3.12,37.53,1.55,197.25,-0.19,-1.91,-0.6,2025-01-04,7,3.12,3.12,0.0
2025-01-04 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.82,3.12,37.92,1.65,246.95,-0.19,-1.89,-0.57,2025-01-04,8,3.12,3.12,0.0
2025-01-04 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.36,3.12,36.92,2.0,175.5,-0.19,-1.82,-0.65,2025-01-04,9,3.12,3.12,0.0
2025-01-04 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.54,3.12,33.3,4.09,193.5,-0.19,-1.39,-0.95,2025-01-04,10,3.12,3.12,0.0
2025-01-04 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.67,3.12,21.43,13.64,261.25,-0.19,0.55,-1.91,2025-01-04,11,3.12,3.12,0.0
2025-01-04 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.62,3.12,14.97,16.2,252.75,-0.19,1.07,-2.44,2025-01-04,12,3.12,3.12,0.0
2025-01-04 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.54,3.12,13.05,16.5,237.0,-0.19,1.13,-2.6,2025-01-04,13,3.12,3.12,0.0
2025-01-04 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.25,3.12,14.01,12.03,198.12,-0.19,0.23,-2.52,2025-01-04,14,3.12,3.12,0.0
2025-01-04 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.88,3.12,14.47,10.45,169.25,-0.19,-0.1,-2.48,2025-01-04,15,3.12,3.12,0.0
2025-01-04 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.54,3.12,16.44,8.82,231.12,-0.19,-0.43,-2.32,2025-01-04,16,3.12,3.12,0.0
2025-01-04 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.75,3.12,18.18,8.41,245.62,-0.19,-0.51,-2.18,2025-01-04,17,3.12,3.12,0.0
2025-01-04 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.25,3.12,19.88,7.17,367.12,-0.19,-0.76,-2.04,2025-01-04,18,3.12,3.12,0.0
2025-01-04 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.71,3.12,23.51,5.83,567.25,-0.19,-1.04,-1.74,2025-01-04,19,3.12,3.12,0.0
2025-01-04 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.42,3.12,28.97,4.43,531.75,-0.19,-1.32,-1.3,2025-01-04,20,3.12,3.12,0.0
2025-01-04 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.5,3.12,33.37,3.41,969.62,-0.19,-1.53,-0.94,2025-01-04,21,3.12,3.12,0.0
2025-01-04 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,14.88,3.12,37.12,2.82,1361.25,-0.19,-1.65,-0.64,2025-01-04,22,3.12,3.12,0.0
2025-01-04 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.04,3.12,39.87,2.75,1428.75,-0.19,-1.66,-0.41,2025-01-04,23,3.12,3.12,0.0
2025-01-05 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.38,3.12,42.75,2.06,1412.5,-0.19,-1.8,-0.18,2025-01-05,0,3.12,3.12,0.0
2025-01-05 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,13.21,3.12,43.32,1.56,1211.0,-0.19,-1.9,-0.13,2025-01-05,1,3.12,3.12,0.0
2025-01-05 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,17.54,3.12,45.45,1.17,1489.25,-0.19,-1.98,0.04,2025-01-05,2,3.12,3.12,0.0
2025-01-05 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,17.83,3.12,47.72,0.88,1652.0,-0.19,-2.04,0.23,2025-01-05,3,3.12,3.12,0.0
2025-01-05 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,13.75,3.12,49.14,0.75,1270.25,-0.19,-2.07,0.34,2025-01-05,4,3.12,3.12,0.0
2025-01-05 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,13.67,3.12,49.33,1.07,1251.5,-0.19,-2.0,0.36,2025-01-05,5,3.12,3.12,0.0
2025-01-05 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,14.79,3.12,49.42,1.32,1302.12,-0.19,-1.95,0.37,2025-01-05,6,3.12,3.12,0.0
2025-01-05 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.96,3.12,51.27,0.74,1092.62,-0.19,-2.07,0.52,2025-01-05,7,3.12,3.12,0.0
2025-01-05 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.04,3.12,53.69,0.59,1017.0,-0.19,-2.1,0.71,2025-01-05,8,3.12,3.12,0.0
2025-01-05 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,15.83,3.12,53.97,1.33,1318.0,-0.19,-1.95,0.74,2025-01-05,9,3.12,3.12,0.0
2025-01-05 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.21,3.12,47.57,3.5,659.88,-0.19,-1.51,0.22,2025-01-05,10,3.12,3.12,0.0
2025-01-05 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.04,3.12,33.82,7.14,507.75,-0.19,-0.77,-0.9,2025-01-05,11,3.12,3.12,0.0
2025-01-05 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.0,3.12,27.09,8.1,360.25,-0.19,-0.57,-1.45,2025-01-05,12,3.12,3.12,0.0
2025-01-05 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.83,3.12,25.53,9.09,471.62,-0.19,-0.37,-1.58,2025-01-05,13,3.12,3.12,0.0
2025-01-05 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.12,3.12,24.62,9.25,560.0,-0.19,-0.34,-1.65,2025-01-05,14,3.12,3.12,0.0
2025-01-05 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.12,3.12,25.5,9.06,662.12,-0.19,-0.38,-1.58,2025-01-05,15,3.12,3.12,0.0
2025-01-05 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.92,3.12,27.56,8.88,427.5,-0.19,-0.42,-1.41,2025-01-05,16,3.12,3.12,0.0
2025-01-05 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.05,3.12,28.62,7.78,1018.2,-0.19,-0.64,-1.33,2025-01-05,18,3.12,3.12,0.0
2025-01-05 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.8,3.12,30.17,7.68,931.35,-0.19,-0.66,-1.2,2025-01-05,19,3.12,3.12,0.0
2025-01-05 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.17,3.12,30.48,7.6,1014.25,-0.19,-0.68,-1.18,2025-01-05,20,3.12,3.12,0.0
2025-01-05 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,12.95,3.12,31.5,7.5,1121.05,-0.19,-0.7,-1.09,2025-01-05,21,3.12,3.12,0.0
2025-01-05 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.12,3.12,33.73,7.5,846.12,-0.19,-0.7,-0.91,2025-01-05,22,3.12,3.12,0.0
2025-01-05 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.25,3.12,45.39,6.98,825.88,-0.19,-0.8,0.04,2025-01-05,23,3.12,3.12,0.0
2025-01-06 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.67,3.12,49.73,6.72,1041.12,-0.19,-0.86,0.39,2025-01-06,0,3.12,3.12,0.0
2025-01-06 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.75,3.12,48.51,6.48,963.88,-0.19,-0.9,0.29,2025-01-06,1,3.12,3.12,0.0
2025-01-06 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.96,3.12,47.01,6.44,665.38,-0.19,-0.91,0.17,2025-01-06,2,3.12,3.12,0.0
2025-01-06 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.83,3.12,47.97,6.53,671.38,-0.19,-0.89,0.25,2025-01-06,3,3.12,3.12,0.0
2025-01-06 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.83,3.12,50.12,6.2,688.25,-0.19,-0.96,0.42,2025-01-06,4,3.12,3.12,0.0
2025-01-06 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.38,3.12,52.53,5.96,649.75,-0.19,-1.01,0.62,2025-01-06,5,3.12,3.12,0.0
2025-01-06 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.38,3.12,55.47,5.93,688.25,-0.19,-1.02,0.86,2025-01-06,6,3.12,3.12,0.0
2025-01-06 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.04,3.12,60.75,5.82,815.12,-0.19,-1.04,1.29,2025-01-06,7,3.12,3.12,0.0
2025-01-06 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.67,3.12,65.75,5.55,903.75,-0.19,-1.09,1.7,2025-01-06,8,3.12,3.12,0.0
2025-01-06 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.88,3.12,67.33,5.37,856.5,-0.19,-1.13,1.83,2025-01-06,9,3.12,3.12,0.0
2025-01-06 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.96,3.12,67.72,5.37,641.38,-0.19,-1.13,1.86,2025-01-06,10,3.12,3.12,0.0
2025-01-06 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,14.4,3.12,67.52,7.82,1090.95,-0.19,-0.63,1.84,2025-01-06,18,3.12,3.12,0.0
2025-01-06 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,13.12,3.12,68.61,6.77,1127.38,-0.19,-0.85,1.93,2025-01-06,19,3.12,3.12,0.0
2025-01-06 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.92,3.12,59.82,6.66,313.25,-0.19,-0.87,1.21,2025-01-06,20,3.12,3.12,0.0
2025-01-06 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.08,3.12,54.69,5.69,157.75,-0.19,-1.06,0.8,2025-01-06,21,3.12,3.12,0.0
2025-01-06 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.12,3.12,54.61,4.93,176.88,-0.19,-1.22,0.79,2025-01-06,22,3.12,3.12,0.0
2025-01-07 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.75,3.12,51.11,2.39,228.62,-0.19,-1.74,0.5,2025-01-07,3,3.12,3.12,0.0
2025-01-07 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.79,3.12,55.38,1.71,377.5,-0.19,-1.87,0.85,2025-01-07,4,3.12,3.12,0.0
2025-01-07 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.12,3.12,57.08,1.32,259.25,-0.19,-1.95,0.99,2025-01-07,5,3.12,3.12,0.0
2025-01-07 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.08,3.12,57.55,1.15,240.38,-0.19,-1.99,1.03,2025-01-07,6,3.12,3.12,0.0
2025-01-07 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.67,3.12,60.39,0.67,270.12,-0.19,-2.09,1.26,2025-01-07,7,3.12,3.12,0.0
2025-01-07 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.58,3.12,57.84,0.84,111.12,-0.19,-2.05,1.05,2025-01-07,8,3.12,3.12,0.0
2025-01-07 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.54,3.12,49.92,1.79,111.75,-0.19,-1.86,0.41,2025-01-07,9,3.12,3.12,0.0
2025-01-07 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.0,3.12,29.2,12.18,151.88,-0.19,0.26,-1.28,2025-01-07,11,3.12,3.12,0.0
2025-01-07 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.5,3.12,20.85,16.13,206.5,-0.19,1.06,-1.96,2025-01-07,12,3.12,3.12,0.0
2025-01-07 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.46,3.12,18.93,16.15,219.62,-0.19,1.06,-2.12,2025-01-07,13,3.12,3.12,0.0
2025-01-07 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.33,3.12,21.05,12.36,204.25,-0.19,0.29,-1.95,2025-01-07,14,3.12,3.12,0.0
2025-01-07 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.71,3.12,23.61,10.54,227.12,-0.19,-0.08,-1.74,2025-01-07,15,3.12,3.12,0.0
2025-01-07 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.54,3.12,25.92,8.87,224.0,-0.19,-0.42,-1.55,2025-01-07,16,3.12,3.12,0.0
2025-01-07 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.41,3.12,26.56,8.61,193.23,-0.19,-0.47,-1.5,2025-01-07,17,3.12,3.12,0.0
2025-01-07 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.38,3.12,28.95,7.4,197.62,-0.19,-0.72,-1.3,2025-01-07,18,3.12,3.12,0.0
2025-01-07 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.12,3.12,35.94,5.53,267.25,-0.19,-1.1,-0.73,2025-01-07,19,3.12,3.12,0.0
