datetime,location,lat,lon,pm1,pm10,pm25,relativehumidity,temperature,um003,pm25_zscore,temperature_zscore,relativehumidity_zscore
2025-02-23T06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.71,3.12,53.87,-1.1,723.38,-0.19,-2.45,0.73
2025-02-23T06:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,4.0,45.16,10.87,,0.1,-0.01,0.02
2025-02-23T07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.92,3.12,55.38,-1.25,806.25,-0.19,-2.48,0.85
2025-02-23T07:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,4.79,45.16,10.87,,0.36,-0.01,0.02
2025-02-23T08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.33,3.12,55.63,-1.26,800.0,-0.19,-2.48,0.87
2025-02-23T08:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,4.67,45.16,10.87,,0.32,-0.01,0.02
2025-02-23T09:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,6.92,45.16,10.87,,1.05,-0.01,0.02
2025-02-23T09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.75,3.12,49.94,3.31,1043.88,-0.19,-1.55,0.41
2025-02-23T10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.71,3.12,27.3,9.47,773.88,-0.19,-0.3,-1.44
2025-02-23T10:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.67,45.16,10.87,,-0.01,-0.01,0.02
2025-02-23T11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.25,3.12,17.65,14.47,687.75,-0.19,0.72,-2.22
2025-02-23T11:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,2.71,45.16,10.87,,-0.32,-0.01,0.02
2025-02-23T12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.04,3.12,13.03,19.02,702.12,-0.19,1.65,-2.6
2025-02-23T12:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,2.58,45.16,10.87,,-0.36,-0.01,0.02
2025-02-23T13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.0,3.12,11.95,19.68,816.0,-0.19,1.78,-2.69
2025-02-23T13:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.46,45.16,10.87,,-0.08,-0.01,0.02
2025-02-23T14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.58,3.12,13.09,18.03,891.75,-0.19,1.45,-2.59
2025-02-23T14:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.83,45.16,10.87,,0.04,-0.01,0.02
2025-02-23T15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.96,3.12,15.5,14.26,858.38,-0.19,0.68,-2.4
2025-02-23T15:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.92,45.16,10.87,,0.07,-0.01,0.02
2025-02-23T16:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.5,45.16,10.87,,0.59,-0.01,0.02
2025-02-23T16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.42,3.12,17.67,12.34,1201.38,-0.19,0.29,-2.22
2025-02-23T17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.12,3.12,18.94,11.8,733.5,-0.19,0.18,-2.12
2025-02-23T17:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.08,45.16,10.87,,-0.2,-0.01,0.02
2025-02-23T18:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.38,45.16,10.87,,-0.1,-0.01,0.02
2025-02-23T18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.08,3.12,20.48,10.77,754.38,-0.19,-0.03,-1.99
2025-02-23T19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.88,3.12,24.99,8.85,841.88,-0.19,-0.42,-1.62
2025-02-23T19:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,4.42,45.16,10.87,,0.24,-0.01,0.02
2025-02-23T20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.77,3.12,30.22,6.66,1009.09,-0.19,-0.87,-1.2
2025-02-23T20:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.5,45.16,10.87,,0.59,-0.01,0.02
2025-02-23T21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,22.46,3.12,35.24,4.69,1879.88,-0.19,-1.27,-0.79
2025-02-23T21:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,13.83,45.16,10.87,,3.31,-0.01,0.02
2025-02-23T22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,20.46,3.12,38.99,3.56,1691.12,-0.19,-1.5,-0.48
2025-02-23T22:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,12.04,45.16,10.87,,2.72,-0.01,0.02
2025-02-23T23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,19.12,3.12,42.51,2.68,1648.75,-0.19,-1.68,-0.2
2025-02-23T23:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,12.08,45.16,10.87,,2.73,-0.01,0.02
2025-02-24T00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,17.21,3.12,44.97,2.05,1459.25,-0.19,-1.81,0.0
2025-02-24T00:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,10.46,45.16,10.87,,2.21,-0.01,0.02
2025-02-24T01:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,11.79,45.16,10.87,,2.64,-0.01,0.02
2025-02-24T01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,19.17,3.12,47.75,1.5,1607.0,-0.19,-1.92,0.23
2025-02-24T02:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,13.08,45.16,10.87,,3.06,-0.01,0.02
2025-02-24T02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,21.67,3.12,49.96,1.06,1768.5,-0.19,-2.01,0.41
2025-02-24T03:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,11.75,45.16,10.87,,2.63,-0.01,0.02
2025-02-24T03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,19.29,3.12,51.53,0.76,1645.0,-0.19,-2.07,0.54
2025-02-24T04:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,12.21,45.16,10.87,,2.78,-0.01,0.02
2025-02-24T04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,19.75,3.12,53.29,0.4,1668.0,-0.19,-2.14,0.68
2025-02-24T05:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,10.46,45.16,10.87,,2.21,-0.01,0.02
2025-02-24T05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,18.08,3.12,54.36,0.09,1534.5,-0.19,-2.2,0.77
2025-02-24T06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.17,3.12,55.08,-0.14,1365.38,-0.19,-2.25,0.83
2025-02-24T06:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,9.17,45.16,10.87,,1.79,-0.01,0.02
2025-02-24T07:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,7.88,45.16,10.87,,1.36,-0.01,0.02
2025-02-24T07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,13.62,3.12,56.3,-0.5,1183.12,-0.19,-2.32,0.93
2025-02-24T08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,12.12,3.12,57.39,-0.65,1082.75,-0.19,-2.35,1.02
2025-02-24T08:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,7.29,45.16,10.87,,1.17,-0.01,0.02
2025-02-24T09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,25.04,3.12,52.6,4.13,2177.25,-0.19,-1.38,0.63
2025-02-24T09:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,15.54,45.16,10.87,,3.86,-0.01,0.02
2025-02-24T10:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,9.38,45.16,10.87,,1.85,-0.01,0.02
2025-02-24T10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,15.79,3.12,32.57,11.39,1652.62,-0.19,0.09,-1.01
2025-02-24T11:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,7.21,45.16,10.87,,1.15,-0.01,0.02
2025-02-24T11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.46,3.12,20.45,18.01,1427.88,-0.19,1.44,-1.99
2025-02-24T12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.71,3.12,14.95,22.42,1090.62,-0.19,2.34,-2.44
2025-02-24T12:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,4.62,45.16,10.87,,0.3,-0.01,0.02
2025-02-24T13:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.29,45.16,10.87,,0.52,-0.01,0.02
2025-02-24T13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.79,3.12,13.82,23.19,1233.5,-0.19,2.5,-2.53
2025-02-24T14:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.42,45.16,10.87,,0.56,-0.01,0.02
2025-02-24T14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.96,3.12,14.34,21.51,1243.5,-0.19,2.15,-2.49
2025-02-24T15:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.29,45.16,10.87,,0.52,-0.01,0.02
2025-02-24T15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.62,3.12,16.85,17.14,1111.88,-0.19,1.26,-2.29
2025-02-24T16:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.46,45.16,10.87,,0.57,-0.01,0.02
2025-02-24T16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.17,3.12,18.9,15.56,1134.5,-0.19,0.94,-2.12
2025-02-24T17:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.33,45.16,10.87,,0.53,-0.01,0.02
2025-02-24T17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.58,3.12,19.54,14.86,1090.88,-0.19,0.8,-2.07
2025-02-24T18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.58,3.12,21.34,13.73,979.25,-0.19,0.57,-1.92
2025-02-24T18:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,4.71,45.16,10.87,,0.33,-0.01,0.02
2025-02-24T19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.25,3.12,26.72,11.02,942.88,-0.19,0.02,-1.48
2025-02-24T19:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,4.83,45.16,10.87,,0.37,-0.01,0.02
2025-02-24T20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,24.17,3.12,33.52,8.4,2537.12,-0.19,-0.51,-0.93
2025-02-24T20:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,16.46,45.16,10.87,,4.16,-0.01,0.02
2025-02-24T21:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,18.71,45.16,10.87,,4.9,-0.01,0.02
2025-02-24T21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,27.62,3.12,37.81,6.66,2770.62,-0.19,-0.87,-0.58
2025-02-24T22:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,15.83,45.16,10.87,,3.96,-0.01,0.02
2025-02-24T22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,23.54,3.12,42.2,5.38,2238.62,-0.19,-1.13,-0.22
2025-02-24T23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,23.17,3.12,45.35,4.44,2045.12,-0.19,-1.32,0.04
2025-02-24T23:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,14.75,45.16,10.87,,3.61,-0.01,0.02
2025-02-25T00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,15.21,3.12,47.84,3.55,1304.5,-0.19,-1.5,0.24
2025-02-25T00:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,8.96,45.16,10.87,,1.72,-0.01,0.02
2025-02-25T01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,14.58,3.12,50.6,2.83,1245.38,-0.19,-1.65,0.46
2025-02-25T01:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,8.67,45.16,10.87,,1.62,-0.01,0.02
2025-02-25T02:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,10.08,45.16,10.87,,2.08,-0.01,0.02
2025-02-25T02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.42,3.12,53.44,2.2,1390.12,-0.19,-1.77,0.69
2025-02-25T03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.21,3.12,55.19,1.72,1408.12,-0.19,-1.87,0.84
2025-02-25T03:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,10.0,45.16,10.87,,2.06,-0.01,0.02
2025-02-25T04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.62,3.12,56.27,1.44,1345.0,-0.19,-1.93,0.93
2025-02-25T04:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,9.42,45.16,10.87,,1.87,-0.01,0.02
2025-02-25T05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,21.29,3.12,57.18,1.32,1752.5,-0.19,-1.95,1.0
2025-02-25T05:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,12.88,45.16,10.87,,3.0,-0.01,0.02
2025-02-25T06:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,12.88,45.16,10.87,,3.0,-0.01,0.02
2025-02-25T06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,21.79,3.12,58.22,1.17,1787.5,-0.19,-1.98,1.08
2025-02-25T07:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,12.04,45.16,10.87,,2.72,-0.01,0.02
2025-02-25T07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,19.33,3.12,59.44,0.9,1622.88,-0.19,-2.04,1.18
2025-02-25T08:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,11.12,45.16,10.87,,2.42,-0.01,0.02
2025-02-25T08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,18.17,3.12,60.08,0.94,1541.0,-0.19,-2.03,1.24
2025-02-25T09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,27.33,3.12,53.62,6.17,2386.75,-0.19,-0.97,0.71
2025-02-25T09:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,17.25,45.16,10.87,,4.42,-0.01,0.02
2025-02-25T10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,19.92,3.12,32.55,14.01,2222.38,-0.19,0.63,-1.01
2025-02-25T10:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,12.79,45.16,10.87,,2.97,-0.01,0.02
2025-02-25T11:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,8.04,45.16,10.87,,1.42,-0.01,0.02
2025-02-25T11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,13.67,3.12,20.67,20.55,1688.25,-0.19,1.96,-1.98
2025-02-25T12:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.46,45.16,10.87,,-0.08,-0.01,0.02
2025-02-25T12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.33,3.12,14.55,24.73,939.88,-0.19,2.81,-2.47
2025-02-25T13:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,2.46,45.16,10.87,,-0.4,-0.01,0.02
2025-02-25T13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.04,3.12,13.27,25.55,749.5,-0.19,2.98,-2.58
2025-02-25T14:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.29,45.16,10.87,,-0.13,-0.01,0.02
2025-02-25T14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.5,3.12,13.95,24.09,865.5,-0.19,2.68,-2.52
2025-02-25T15:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,2.88,45.16,10.87,,-0.27,-0.01,0.02
2025-02-25T15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.38,3.12,16.5,20.37,806.0,-0.19,1.92,-2.32
2025-02-25T16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.29,3.12,18.51,18.89,875.38,-0.19,1.62,-2.15
2025-02-25T16:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.67,45.16,10.87,,-0.01,-0.01,0.02
2025-02-25T17:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.96,45.16,10.87,,0.09,-0.01,0.02
2025-02-25T17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.71,3.12,19.02,18.1,872.62,-0.19,1.46,-2.11
2025-02-25T18:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.88,45.16,10.87,,0.06,-0.01,0.02
2025-02-25T18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.58,3.12,20.99,16.85,878.75,-0.19,1.21,-1.95
2025-02-25T19:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,4.75,45.16,10.87,,0.34,-0.01,0.02
2025-02-25T19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.79,3.12,27.25,13.96,980.75,-0.19,0.62,-1.44
2025-02-25T20:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,6.12,45.16,10.87,,0.79,-0.01,0.02
2025-02-25T20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.38,3.12,34.18,11.04,1173.75,-0.19,0.02,-0.88
2025-02-25T21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,13.29,3.12,38.82,9.26,1365.88,-0.19,-0.34,-0.5
2025-02-25T21:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,7.79,45.16,10.87,,1.33,-0.01,0.02
2025-02-25T22:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,10.0,45.16,10.87,,2.06,-0.01,0.02
2025-02-25T22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,17.17,3.12,43.0,8.02,1601.38,-0.19,-0.59,-0.16
2025-02-25T23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,17.12,3.12,45.5,7.04,1534.0,-0.19,-0.79,0.05
2025-02-25T23:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,9.62,45.16,10.87,,1.93,-0.01,0.02
2025-02-26T00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,19.67,3.12,47.93,6.11,1742.0,-0.19,-0.98,0.25
2025-02-26T00:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,11.38,45.16,10.87,,2.51,-0.01,0.02
2025-02-26T01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,24.92,3.12,49.65,5.28,2076.25,-0.19,-1.15,0.39
2025-02-26T01:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,14.62,45.16,10.87,,3.56,-0.01,0.02
2025-02-26T02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,31.82,3.12,52.56,4.52,2619.14,-0.19,-1.3,0.62
2025-02-26T02:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,19.18,45.16,10.87,,5.05,-0.01,0.02
2025-02-26T03:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,23.46,45.16,10.87,,6.45,-0.01,0.02
2025-02-26T03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,38.67,3.12,54.92,3.92,3241.0,-0.19,-1.42,0.82
2025-02-26T04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,47.67,3.12,56.39,3.45,4072.5,-0.19,-1.52,0.93
2025-02-26T04:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,28.88,45.16,10.87,,8.22,-0.01,0.02
2025-02-26T05:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,14.12,45.16,10.87,,3.4,-0.01,0.02
2025-02-26T05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,22.75,3.12,57.28,3.02,1906.75,-0.19,-1.61,1.01
2025-02-26T06:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,11.08,45.16,10.87,,2.41,-0.01,0.02
2025-02-26T06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,17.71,3.12,58.32,2.87,1503.0,-0.19,-1.64,1.09
2025-02-26T07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,18.12,3.12,59.17,2.93,1508.88,-0.19,-1.63,1.16
2025-02-26T07:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,11.04,45.16,10.87,,2.4,-0.01,0.02
2025-02-26T08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,18.17,3.12,59.54,3.36,1474.5,-0.19,-1.54,1.19
2025-02-26T08:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,10.88,45.16,10.87,,2.34,-0.01,0.02
2025-02-26T09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,25.79,3.12,56.88,6.59,2238.75,-0.19,-0.88,0.97
2025-02-26T09:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,15.38,45.16,10.87,,3.81,-0.01,0.02
2025-02-26T10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,17.5,3.12,40.48,13.49,1914.0,-0.19,0.52,-0.36
2025-02-26T10:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,10.96,45.16,10.87,,2.37,-0.01,0.02
2025-02-26T11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.67,3.12,21.86,22.68,825.62,-0.19,2.39,-1.88
2025-02-26T11:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,3.08,45.16,10.87,,-0.2,-0.01,0.02
2025-02-26T12:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,1.36,45.16,10.87,,-0.76,-0.01,0.02
2025-02-26T12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.95,3.12,14.9,27.44,517.91,-0.19,3.36,-2.45
2025-02-26T13:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,1.46,45.16,10.87,,-0.73,-0.01,0.02
2025-02-26T13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.96,3.12,13.79,27.04,508.25,-0.19,3.28,-2.54
2025-02-26T14:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,1.25,45.16,10.87,,-0.8,-0.01,0.02
2025-02-26T14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.75,3.12,14.16,25.05,516.75,-0.19,2.87,-2.51
2025-02-26T15:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,1.25,45.16,10.87,,-0.8,-0.01,0.02
2025-02-26T15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.71,3.12,16.33,21.26,547.75,-0.19,2.1,-2.33
2025-02-26T16:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,1.46,45.16,10.87,,-0.73,-0.01,0.02
2025-02-26T16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.54,3.12,17.68,19.93,606.38,-0.19,1.83,-2.22
2025-02-26T17:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,2.46,45.16,10.87,,-0.4,-0.01,0.02
2025-02-26T17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.5,3.12,18.57,19.1,665.62,-0.19,1.66,-2.15
2025-02-26T18:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,7.5,45.16,10.87,,1.24,-0.01,0.02
2025-02-26T18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.75,3.12,20.1,17.7,1481.38,-0.19,1.38,-2.02
2025-02-26T19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,20.79,3.12,24.86,14.85,2424.38,-0.19,0.8,-1.63
2025-02-26T19:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,13.29,45.16,10.87,,3.13,-0.01,0.02
2025-02-26T20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.25,3.12,30.92,12.13,1790.38,-0.19,0.25,-1.14
2025-02-26T20:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,10.33,45.16,10.87,,2.16,-0.01,0.02
2025-02-26T21:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,7.08,45.16,10.87,,1.1,-0.01,0.02
2025-02-26T21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.67,3.12,36.17,10.28,1290.38,-0.19,-0.13,-0.71
2025-02-26T22:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,6.21,45.16,10.87,,0.82,-0.01,0.02
2025-02-26T22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.62,3.12,40.01,9.01,1105.0,-0.19,-0.39,-0.4
2025-02-26T23:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.04,45.16,10.87,,0.44,-0.01,0.02
2025-02-26T23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.17,3.12,44.08,8.05,961.5,-0.19,-0.58,-0.07
2025-02-27T00:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.25,45.16,10.87,,0.51,-0.01,0.02
2025-02-27T00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.96,3.12,46.55,7.34,921.0,-0.19,-0.73,0.13
2025-02-27T01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.71,3.12,48.83,6.82,931.12,-0.19,-0.83,0.32
2025-02-27T01:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.38,45.16,10.87,,0.55,-0.01,0.02
2025-02-27T02:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.79,45.16,10.87,,0.68,-0.01,0.02
2025-02-27T02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.04,3.12,50.42,6.41,987.12,-0.19,-0.92,0.45
2025-02-27T03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.18,3.12,49.25,6.46,986.86,-0.19,-0.91,0.35
2025-02-27T03:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,5.59,45.16,10.87,,0.62,-0.01,0.02
2025-02-27T04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.41,3.12,48.62,6.55,1051.36,-0.19,-0.89,0.3
2025-02-27T04:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,6.14,45.16,10.87,,0.8,-0.01,0.02
2025-02-27T05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,14.79,3.12,49.95,6.64,1372.62,-0.19,-0.87,0.41
2025-02-27T05:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,8.75,45.16,10.87,,1.65,-0.01,0.02
2025-02-27T06:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,11.5,45.16,10.87,,2.55,-0.01,0.02
2025-02-27T06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,18.71,3.12,45.33,8.6,1812.75,-0.19,-0.47,0.03
2025-02-27T07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,20.38,3.12,45.04,8.56,1980.12,-0.19,-0.48,0.01
2025-02-27T07:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,12.67,45.16,10.87,,2.93,-0.01,0.02
2025-02-27T08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,24.5,3.12,45.15,8.77,2370.25,-0.19,-0.44,0.02
2025-02-27T08:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,15.21,45.16,10.87,,3.76,-0.01,0.02
2025-02-27T09:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,17.25,45.16,10.87,,4.42,-0.01,0.02
2025-02-27T09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,27.75,3.12,43.39,10.02,2752.12,-0.19,-0.18,-0.12
2025-02-27T10:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,19.62,45.16,10.87,,5.19,-0.01,0.02
2025-02-27T10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,30.79,3.12,39.28,12.4,3483.25,-0.19,0.3,-0.46
2025-02-27T11:00:00-05:00,Charlotte-2490581,35.23,-80.84,,,18.75,45.16,10.87,,4.91,-0.01,0.02
2025-02-27T11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,29.92,3.12,30.71,17.88,3741.88,-0.19,1.42,-1.16
