location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
['1235978','7973146','Charlotte-1224494','2025-04-01T02:00:00-04:00','35.2271','-80.8431','um003','particles/cm³','593.125']
['1235978','7973146','Charlotte-1224494','2025-04-01T06:00:00-04:00','35.2271','-80.8431','um003','particles/cm³','559.375']
['1235978','7973146','Charlotte-1224494','2025-04-01T10:00:00-04:00','35.2271','-80.8431','um003','particles/cm³','132.125']
['1235978','7973146','Charlotte-1224494','2025-04-01T14:00:00-04:00','35.2271','-80.8431','um003','particles/cm³','191.875']
['1235978','7973146','Charlotte-1224494','2025-04-01T18:00:00-04:00','35.2271','-80.8431','um003','particles/cm³','197.0']
