location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
['1235978','7973164','Charlotte-1224494','2025-03-23T22:00:00-04:00','35.2271','-80.8431','relativehumidity','%','31.06666644414266']
['1235978','6530108','Charlotte-1224494','2025-03-23T02:00:00-04:00','35.2271','-80.8431','temperature','c','6.276904304822286']
['1235978','6530108','Charlotte-1224494','2025-03-23T06:00:00-04:00','35.2271','-80.8431','temperature','c','3.224066356817881']
['1235978','6530108','Charlotte-1224494','2025-03-23T10:00:00-04:00','35.2271','-80.8431','temperature','c','9.583474119504293']
['1235978','6530108','Charlotte-1224494','2025-03-23T14:00:00-04:00','35.2271','-80.8431','temperature','c','23.897176106770832']
