location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
['1235978','7973164','Charlotte-1224494','2025-02-26T14:00:00-05:00','35.2271','-80.8431','relativehumidity','%','14.15833322207133']
['1235978','7973164','Charlotte-1224494','2025-02-26T18:00:00-05:00','35.2271','-80.8431','relativehumidity','%','20.09583330154419']
['1235978','7973164','Charlotte-1224494','2025-02-26T22:00:00-05:00','35.2271','-80.8431','relativehumidity','%','40.01250076293945']
['1235978','6530108','Charlotte-1224494','2025-02-26T02:00:00-05:00','35.2271','-80.8431','temperature','c','4.519819996573708']
