location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
['1235978','6530108','Charlotte-1224494','2025-02-20T18:00:00-05:00','35.2271','-80.8431','temperature','c','0.30816300321991247']
['1235978','6530108','Charlotte-1224494','2025-02-20T22:00:00-05:00','35.2271','-80.8431','temperature','c','-2.634321618080139']
['1235978','7973146','Charlotte-1224494','2025-02-20T02:00:00-05:00','35.2271','-80.8431','um003','particles/cm³','865.25']
['1235978','7973146','Charlotte-1224494','2025-02-20T06:00:00-05:00','35.2271','-80.8431','um003','particles/cm³','449.375']
['1235978','7973146','Charlotte-1224494','2025-02-20T10:00:00-05:00','35.2271','-80.8431','um003','particles/cm³','522.75']
