location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
['1235978','7973146','Charlotte-1224494','2025-01-04T21:00:00-05:00','35.2271','-80.8431','um003','particles/cm³','969.625']
['location_id','sensors_id','location','datetime','lat','lon','parameter','units','value']
['1235978','7970962','Charlotte-2490581','2025-01-05T04:00:00-05:00','35.2271','-80.8431','pm10','µg/m³','14.0']
['1235978','7970962','Charlotte-2490581','2025-01-05T08:00:00-05:00','35.2271','-80.8431','pm10','µg/m³','11.291666666666666']
['1235978','7970962','Charlotte-2490581','2025-01-05T12:00:00-05:00','35.2271','-80.8431','pm10','µg/m³','3.125']
['1235978','7970962','Charlotte-2490581','2025-01-05T16:00:00-05:00','35.2271','-80.8431','pm10','µg/m³','4.0']
