location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
['1235978','7973146','Charlotte-1224494','2025-01-11T11:00:00-05:00','35.2271','-80.8431','um003','particles/cm³','774.125']
['location_id','sensors_id','location','datetime','lat','lon','parameter','units','value']
['1235978','7970962','Charlotte-2490581','2025-01-13T15:00:00-05:00','35.2271','-80.8431','pm10','µg/m³','7.0']
['1235978','6530128','Charlotte-1224494','2025-01-13T12:00:00-05:00','35.2271','-80.8431','pm25','µg/m³','11.958333333333334']
['1235978','6530128','Charlotte-1224494','2025-01-13T16:00:00-05:00','35.2271','-80.8431','pm25','µg/m³','4.05']
