location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
['1235978','6530108','Charlotte-1224494','2025-04-23T12:00:00-04:00','35.2271','-80.8431','temperature','c','17.90024216969808']
['1235978','6530108','Charlotte-1224494','2025-04-23T16:00:00-04:00','35.2271','-80.8431','temperature','c','22.048556963602703']
['1235978','6530108','Charlotte-1224494','2025-04-23T20:00:00-04:00','35.2271','-80.8431','temperature','c','18.99571927388509']
['1235978','6530108','Charlotte-1224494','2025-04-24T00:00:00-04:00','35.2271','-80.8431','temperature','c','15.874414761861166']
['1235978','7973146','Charlotte-1224494','2025-04-23T04:00:00-04:00','35.2271','-80.8431','um003','particles/cm³','755.625']
['1235978','7973146','Charlotte-1224494','2025-04-23T08:00:00-04:00','35.2271','-80.8431','um003','particles/cm³','1056.5']
