datetime,location,lat,lon,pm10,pm25,pm1,relativehumidity,temperature,um003
2025-01-02T09:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.5,,57.65416685740153,2.6083333492279053,344.125
2025-01-02T09:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.6666666666666665,,1.0833333333333333,,,
2025-01-02T10:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.0416666666666665,,49.12499968210856,5.170833309491475,291.625
2025-01-02T10:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.2916666666666665,,0.7083333333333334,,,
2025-01-02T11:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.25,,29.204167048136394,14.754166523615519,381.125
2025-01-02T11:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.375,,1.1666666666666667,,,
2025-01-02T12:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.4583333333333335,,19.41250006357829,19.416666507720947,440.75
2025-01-02T12:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.5416666666666665,,1.5833333333333333,,,
2025-01-02T13:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.375,,1.5416666666666667,,,
2025-01-02T13:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.2916666666666665,,16.850000222524006,19.858333269755047,449.5
2025-01-02T14:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,4.541666666666667,,1.7916666666666667,,,
2025-01-02T14:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,4.291666666666667,,19.041667143503826,15.416666746139526,523.625
2025-01-02T15:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,4.708333333333333,,21.658332983652752,13.212500015894571,515.5
2025-01-02T15:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,4.75,,1.9583333333333333,,,
2025-01-02T16:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.5,,1.4583333333333333,,,
2025-01-02T16:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.4166666666666665,,23.77500041325887,11.270833253860474,455.125
2025-01-02T17:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.3333333333333335,,1.0416666666666667,,,
2025-01-02T17:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.125,,24.06250015894572,10.866666634877523,383.875
2025-01-02T18:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.125,,0.8333333333333334,,,
2025-01-02T18:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,2.8333333333333335,,28.308333079020183,9.37499992052714,339.75
2025-01-02T19:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,14.0,,34.259091117165305,7.399999965320934,1069.2272727272727
2025-01-02T19:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,14.363636363636363,,7.2272727272727275,,,
2025-01-02T20:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,15.055555555555555,,40.0555551317003,5.627777735392253,1297.6666666666667
2025-01-02T20:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,15.666666666666666,,8.88888888888889,,,
2025-01-02T21:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,19.791666666666668,,43.96666685740153,4.616666674613953,1641.625
2025-01-02T21:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,21.125,,11.458333333333334,,,
2025-01-02T22:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,16.75,,9.708333333333334,,,
2025-01-02T22:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,16.375,,47.40416653951009,3.9499999483426413,1397.75
2025-01-02T23:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,24.333333333333332,,50.32499980926514,3.8541666666666665,1954.0
2025-01-02T23:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,25.75,,13.833333333333334,,,
2025-01-03T00:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,18.041666666666668,,52.74583339691162,3.6416666309038797,1494.25
2025-01-03T00:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,18.75,,10.416666666666666,,,
2025-01-03T01:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,15.25,,54.67083422342936,3.287499984105428,1263.375
2025-01-03T01:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,15.916666666666666,,8.416666666666666,,,
2025-01-03T02:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,17.75,,9.458333333333334,,,
2025-01-03T02:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,16.833333333333332,,56.30000019073486,2.7583333452542624,1382.875
2025-01-03T03:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,17.208333333333332,,57.95000044504801,2.537500043710073,1419.375
2025-01-03T03:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,17.458333333333332,,9.666666666666666,,,
2025-01-03T04:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,18.041666666666668,,10.25,,,
2025-01-03T04:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,17.166666666666668,,58.41666634877523,2.683333377043406,1499.75
2025-01-03T05:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,18.375,,10.25,,,
2025-01-03T05:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,17.375,,58.504167238871254,3.0416666666666665,1495.875
2025-01-03T06:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,16.666666666666668,,9.25,,,
2025-01-03T06:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,15.75,,57.954166412353516,3.5791666905085244,1342.375
2025-01-03T07:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,13.166666666666666,,7.375,,,
2025-01-03T07:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,12.416666666666666,,58.37916628519694,3.437500019868215,1091.375
2025-01-03T08:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,9.5,,4.708333333333333,,,
2025-01-03T08:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,8.833333333333334,,59.462499936421715,3.2958333690961203,791.0
2025-01-03T09:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,10.25,,5.375,,,
2025-01-03T09:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,9.375,,58.770833333333336,4.004166642824809,842.75
2025-01-03T10:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,9.291666666666666,,4.375,,,
2025-01-03T10:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,8.916666666666666,,52.95000044504801,6.0333333015441895,762.0
2025-01-03T11:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,6.75,,34.05416599909464,14.216666579246521,771.375
2025-01-03T11:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,7.166666666666667,,3.5416666666666665,,,
2025-01-03T12:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,7.625,,20.699999809265137,20.400000254313152,948.75
2025-01-03T12:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,7.958333333333333,,4.333333333333333,,,
2025-01-03T13:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,4.375,,2.375,,,
2025-01-03T13:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,4.291666666666667,,16.979166666666668,20.90833346048991,571.0
2025-01-03T14:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,2.9583333333333335,,1.0833333333333333,,,
2025-01-03T14:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,2.875,,19.44166644414266,16.291666348775227,364.75
2025-01-03T15:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.75,,23.791666984558105,13.145833333333334,282.0
2025-01-03T15:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.9583333333333333,,0.5833333333333334,,,
2025-01-03T16:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,2.0416666666666665,,0.5,,,
2025-01-03T16:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.9583333333333333,,26.975000222524006,11.954166809717814,278.625
2025-01-03T17:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,2.0833333333333335,,28.645833333333332,10.791666746139526,284.75
2025-01-03T17:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,2.125,,0.625,,,
2025-01-03T18:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,2.2916666666666665,,28.637499809265137,9.53333338101705,299.375
2025-01-03T18:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,2.625,,0.6666666666666666,,,
2025-01-03T19:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.3333333333333335,,1.0,,,
2025-01-03T19:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.25,,31.44583336512248,8.308333357175192,361.0
2025-01-03T20:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.125,,1.2916666666666667,,,
2025-01-03T20:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.125,,35.729166984558105,7.2541667222976685,426.0
2025-01-03T21:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,2.5,,34.787500063578285,6.470833261807759,392.0
2025-01-03T21:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,2.7083333333333335,,0.9583333333333334,,,
2025-01-03T22:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,0.9166666666666666,,32.06666612625122,5.733333349227905,143.25
2025-01-03T22:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.0833333333333333,,0.08333333333333333,,,
2025-01-03T23:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,0.75,,29.237500031789143,5.1916667222976685,130.625
2025-01-03T23:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,0.8333333333333334,,0.041666666666666664,,,
2025-01-04T00:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,0.875,,29.74166663487752,4.52916665871938,157.0
2025-01-04T00:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,0.9583333333333334,,0.0,,,
2025-01-04T01:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.25,,30.533333619435627,3.9375,167.875
2025-01-04T01:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.375,,0.20833333333333334,,,
2025-01-04T02:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.125,,31.579166412353516,3.387499988079071,165.5
2025-01-04T02:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.25,,0.041666666666666664,,,
2025-01-04T03:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,0.9166666666666666,,33.05833307902018,2.825000007947286,158.875
2025-01-04T03:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,0.9166666666666666,,0.041666666666666664,,,
2025-01-04T04:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.2083333333333333,,33.891666412353516,2.462500015894572,178.625
2025-01-04T04:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.3333333333333333,,0.08333333333333333,,,
2025-01-04T05:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.1666666666666665,,34.88750012715658,2.2333333591620126,400.0
2025-01-04T05:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.4166666666666665,,1.2083333333333333,,,
2025-01-04T06:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.0833333333333333,,0.041666666666666664,,,
2025-01-04T06:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.0,,36.90416749318441,1.6458333333333333,168.5
2025-01-04T07:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.2916666666666667,,0.20833333333333334,,,
2025-01-04T07:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.2083333333333333,,37.53333282470703,1.549999992052714,197.25
2025-01-04T08:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.8636363636363635,,0.5,,,
2025-01-04T08:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.8181818181818181,,37.922727064652875,1.6545454480431296,246.95454545454547
2025-01-04T09:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.3636363636363635,,36.92272810502486,1.995454560626637,175.5
2025-01-04T09:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.4090909090909092,,0.09090909090909091,,,
2025-01-04T10:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.8333333333333333,,0.125,,,
2025-01-04T10:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.5416666666666667,,33.30000034968058,4.087499976158142,193.5
2025-01-04T11:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.8333333333333333,,0.4583333333333333,,,
2025-01-04T11:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.6666666666666667,,21.42916663487752,13.637500127156576,261.25
2025-01-04T12:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.625,,14.96666693687439,16.204166491826374,252.75
2025-01-04T12:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.6666666666666667,,0.4166666666666667,,,
2025-01-04T13:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.625,,0.4166666666666667,,,
2025-01-04T13:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.5416666666666667,,13.050000031789144,16.5041667620341,237.0
2025-01-04T14:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.2916666666666667,,0.16666666666666666,,,
2025-01-04T14:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.25,,14.012500047683716,12.02916685740153,198.125
2025-01-04T15:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,0.875,,14.474999984105429,10.445833285649618,169.25
2025-01-04T15:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,0.9166666666666666,,0.125,,,
2025-01-04T16:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.5833333333333333,,0.4166666666666667,,,
2025-01-04T16:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.5416666666666667,,16.441666920979817,8.820833444595337,231.125
2025-01-04T17:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,1.7916666666666667,,0.5416666666666666,,,
2025-01-04T17:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,1.75,,18.179166952768963,8.408333341280619,245.625
2025-01-04T18:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.25,,19.883333683013916,7.170833309491475,367.125
2025-01-04T18:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.4166666666666665,,1.2916666666666667,,,
